_id,Planning_ID,Implementation_By,Project,Site_ID,Site_Name,HO_Date,Scope,New_RAT,New_Sector,Approval_Status,Approval_Ref,IMP_Scenario,blank1,blank2,blank3,Tilt,Azimuth,Antenna_Height,New_RRU_Type,RRU_From,New_BTS_Type,BTS_From,New_Antenna_Type,Antenna_From,Cards_Type_n_From,Battery_count_n_From,Mobitel_Region,Planning_Engineer,On_Air_Target,Planning_Comments,Site_Engineer,Assigned_Date,Special_Tag,Coordinator_Comments,Sub_Contractor,Sub_Contractor_Remarks,Site_Status,Dependency,Responsible,Mobilization_Status,Mobilized_Date,Installation_Status,Installation_Date,Commissioning_Status,Commisioned_Date,SAR_Status,PAT_Status,PAT_Pass_Date,On_Air_Status,On_Air_Date,__v,createdAt,updatedAt,AWR_1,AWR_2,AWR_3,Approval_Received_Date,BOI_Approved,Balance_Material_Returned_Date,COW_Approved,COW_Number,COW_Submitted,CPL_Approved,CPL_Number,CPL_Submitted,Capitalization_Status,Capitalized_Date,Check_List_Submitted,Check_List_Verified,Civil_PAT_Date,Dependencies_On_Air_Target,ETA,FAC_Approved,FAC_Number,FAC_Submitted,Finance_Remarks,HO_Modification,HO_Modified_Date,ICL_Approved,IMP_PO_Issued,IMP_PO_Number,IMP_PR_Approved_Date,IMP_PR_Number,IMP_PR_Raised,IMP_PR_Submitted,Logistics_Remarks,MCW_Completed_Date,MCW_Requested_Date,Material_Reconciled,PAC_Invoice_Approved,PAC_Invoice_Number,PAC_Invoice_Submitted,PAT_Reference,PAT_Submitted,PI_Approved_ENG,PI_Number,PI_Submitted,PO_Closed_Date,PO_Status,Payment_Confirmed,Payment_Method,Port_Clearance,Power_Connected_Date,Received_To_Port,SAQ_Clearance_Date,SAR_Date,SAR_Reference,Supply_BOQ_Approved,Supply_BOQ_Submitted,Supply_PO_Issued,Supply_PO_Number,Supply_PR_Approved_Date,Supply_PR_Number,Supply_PR_Raise,Supply_PR_Status,Supply_PR_Submitted,TRC_Approved,TSSR_Approved_Date,TSSR_Referance,TSSR_Submitted_Date,TX_Connected_Date,currentUser
62e91171092ec9454c92a3ad,202214039,Mobitel Direct,Other Project 2022,New edite 8- 86,Kahawala,2022-07-27,New edite 8- 86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test23,null,N/A,Edit check 61,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.646Z,2022-08-28T16:30:19.068Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3a3,202214029,Mobitel Direct,Other Project 2022,New edite 8- 87,Okanda,2022-07-27,New edite 8- 87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N/A,Edit check 62,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.644Z,2022-08-28T16:30:19.068Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3ab,202214037,Mobitel Direct,Other Project 2022,New edite 8- 88,Mandur,2022-07-27,New edite 8- 88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N/A,Edit check 63,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.645Z,2022-08-28T16:30:19.068Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3a5,202214031,Mobitel Direct,Other Project 2022,New edite 8- 89,Kottaramulla2,2022-07-27,New edite 8- 89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N/A,Edit check 64,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.645Z,2022-08-28T16:30:19.068Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3a8,202214034,Mobitel Direct,Other Project 2022,New edite 8- 90,Pilana2,2022-07-27,New edite 8- 90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N/A,Edit check 65,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.645Z,2022-08-28T16:30:19.068Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3b1,202214043,Mobitel Direct,Other Project 2022,New edite 8- 91,Kandeketiya,2022-07-27,New edite 8- 91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test1,null,N/A,Edit check 66,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.646Z,2022-08-28T16:30:19.068Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3a4,202214030,Mobitel Direct,Other Project 2022,New edite 8- 92,Nainamadama_Beach,2022-07-27,New edite 8- 92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test2,null,N/A,Edit check 67,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.644Z,2022-08-28T16:30:19.068Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3ae,202214040,Mobitel Direct,Other Project 2022,New edite 8- 93,Dampitiya,2022-07-27,New edite 8- 93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test3,null,N/A,Edit check 68,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.646Z,2022-08-28T16:30:19.068Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3b3,202214045,Mobitel Direct,Other Project 2022,New edite 8- 94,Kalubovitiyana,2022-07-27,New edite 8- 94,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test4,null,N/A,Edit check 69,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.646Z,2022-08-28T16:30:19.068Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3ac,202214038,Mobitel Direct,Other Project 2022,New edite 8- 95,Diyathalawa_Town,2022-07-27,New edite 8- 95,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test5,null,N/A,Edit check 70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.645Z,2022-08-28T16:30:19.068Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3b5,202214047,Mobitel Direct,Other Project 2022,New edite 8- 96,Tissawa,2022-07-27,New edite 8- 96,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test6,null,N/A,Edit check 71,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.647Z,2022-08-28T16:30:19.068Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3b4,202214046,Mobitel Direct,Other Project 2022,New edite 8- 97,Munamaldeniya,2022-07-27,New edite 8- 97,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test7,null,N/A,Edit check 72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.646Z,2022-08-28T16:30:19.068Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3aa,202214036,Mobitel Direct,Other Project 2022,New edite 8- 98,Chilaw_South,2022-07-27,New edite 8- 98,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test8,null,N/A,Edit check 73,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.645Z,2022-08-28T16:30:19.069Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3a6,202214032,Mobitel Direct,Other Project 2022,New edite 8- 99,Bibiladeniya,2022-07-27,New edite 8- 99,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test9,null,N/A,Edit check 74,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.645Z,2022-08-28T16:30:19.069Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3b0,202214042,Mobitel Direct,Other Project 2022,New edite 8- 100,Nakkala,2022-07-27,New edite 8- 100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test10,null,N/A,Edit check 75,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.646Z,2022-08-28T16:30:19.069Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3a1,202214027,Mobitel Direct,Other Project 2022,New edite 8- 101,Chaaya Tranz (Hikka Tranz),2022-07-27,New edite 8- 101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test11,null,N/A,Edit check 76,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.644Z,2022-08-28T16:30:19.069Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e91171092ec9454c92a3af,202214041,Mobitel Direct,Other Project 2022,New edite 8- 102,Dolosbage,2022-07-27,New edite 8- 102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Test12,null,N/A,Edit check 77,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,2022-08-02T11:58:41.646Z,2022-08-28T16:30:19.069Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
62e911ae092ec9454c92a3cf,202201070,Mobitel Direct,Other Project 2022,ZMRT42,Molpe2,2022-03-29,1. Miscellaneous HO Huawei2022,RRU SWAP,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-03-10,N/A,Mohamed Imran,2022-03-30,N/A,N/A,Garter Solutions,PAT Submission Pending,Commissioned / PAT Submission Pending,Submission,Project,Completed,2022-05-26,Completed,2022-05-28,Completed,2022-05-26,Pending,Pending,,Completed,2022-05-26,0,2022-08-02T11:59:42.303Z,2022-08-02T11:59:42.303Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e911ae092ec9454c92a3ca,202201065,Mobitel Direct,Other Project 2022,ZMRT22,Borupana2,2022-03-29,1. Miscellaneous HO Huawei2022,RRU SWAP,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-03-05,N/A,Mohamed Imran,2022-03-30,N/A,N/A,Garter Solutions,PAT Submission Pending,Commissioned / PAT Submission Pending,Submission,Project,Completed,2022-05-26,Completed,2022-05-28,Completed,2022-05-26,Pending,Pending,,Completed,2022-05-26,0,2022-08-02T11:59:42.302Z,2022-08-02T11:59:42.302Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e911ae092ec9454c92a3bc,202201051,Mobitel Direct,Other Project 2022,RTPAH1,Panahaduwa,2022-03-18,1. Miscellaneous HO Huawei2022,4th sector GSM 900 & L850,TBC,Approved,123,TBC,N/A,N/A,N/A,4,40,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Tiresh,2020-02-20,N/A,Dumindu Chamikara,2022-03-21,New Site,N/A,Intel,PAT Approval Pending,Commissioned / PAT Approval Pending,Approval,Operation,Completed,2022-03-21,Completed,2022-03-23,Completed,2022-03-21,Pending,Pending,,Pending,,0,2022-08-02T11:59:42.299Z,2022-08-02T11:59:42.299Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e911ae092ec9454c92a3c3,202201058,Mobitel Direct,Other Project 2022,ZDEH33,Mallikaramaya,2022-03-29,1. Miscellaneous HO Huawei2022,RRU SWAP,TBC,Approved,123,TBC,N/A,N/A,N/A,Existing,Existing,27,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-02-27,N/A,Himantha Rajapaksha,2022-03-30,N/A,N/A,L & H,N/A,PAT Pass / On Air,N/A,N/A,Completed,2022-04-05,Completed,2022-04-07,Completed,2022-04-05,Approved,Pass,2022-06-16,Completed,2022-04-05,0,2022-08-02T11:59:42.301Z,2022-08-02T11:59:42.301Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-18,,,,,,,,,,,,,,,,
62e911ae092ec9454c92a3d0,202201071,Mobitel Direct,Other Project 2022,RTWTH1,Wathurawa,2022-04-06,1. Miscellaneous HO Huawei2022,GL18 Sector,TBC,Pending,123,TBC,N/A,N/A,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Tiresh,2020-03-11,N/A,Yomal Kodagoda,2022-04-06,New Site,N/A,,Sub con hold installation due to rate card issue,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:59:42.303Z,2022-08-02T11:59:42.303Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e911ae092ec9454c92a3c1,202201056,Mobitel Direct,Other Project 2022,ZDEH30,Off_Quarry_Road,2022-03-29,1. Miscellaneous HO Huawei2022,RRU SWAP,TBC,Approved,123,TBC,N/A,N/A,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-02-25,N/A,Dumindu Chamikara,2022-03-30,N/A,N/A,L & H,PAT Approval Pending,Commissioned / PAT Approval Pending,Approval,Operation,Completed,2022-04-04,Completed,2022-04-06,Completed,2022-04-04,Pending,Pending,,Pending,,0,2022-08-02T11:59:42.300Z,2022-08-02T11:59:42.300Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e911ae092ec9454c92a3ce,202201069,Mobitel Direct,Other Project 2022,ZMRT39,Uyana North,2022-03-29,1. Miscellaneous HO Huawei2022,RRU SWAP,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2020-03-09,N/A,Mohamed Imran,2022-03-30,N/A,N/A,Garter Solutions,PAT Submission Pending,Commissioned / PAT Submission Pending,Submission,Project,Completed,2022-06-03,Completed,2022-06-05,Completed,2022-06-03,Pending,Pending,,Completed,2022-06-03,0,2022-08-02T11:59:42.303Z,2022-08-02T11:59:42.303Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
